,city_name,Deaths,Agency,Quantity,Acquisition Value
1260,AZ: Tempe,10,AZ: TEMPE POLICE DEPARTMENT,4,744587.2
1261,AZ: Tempe,10,AZ: TEMPE POLICE DEPARTMENT,4,744587.2
1262,AZ: Tempe,10,AZ: TEMPE POLICE DEPARTMENT,4,744587.2
1263,AZ: Tempe,10,AZ: TEMPE POLICE DEPARTMENT,4,744587.2
1264,AZ: Tempe,10,AZ: TEMPE POLICE DEPARTMENT,4,744587.2
1265,AZ: Tempe,10,AZ: TEMPE POLICE DEPARTMENT,4,744587.2
1266,AZ: Tempe,10,AZ: TEMPE POLICE DEPARTMENT,4,744587.2
1267,AZ: Tempe,10,AZ: TEMPE POLICE DEPARTMENT,4,744587.2
1268,AZ: Tempe,10,AZ: TEMPE POLICE DEPARTMENT,4,744587.2
1269,CA: Vacaville,4,CA: VACAVILLE POLICE DEPARTMENT,122,738154.51
1270,CA: Vacaville,4,CA: VACAVILLE POLICE DEPARTMENT,122,738154.51
1271,CA: Vacaville,4,CA: VACAVILLE POLICE DEPARTMENT,122,738154.51
1272,CA: Vacaville,4,CA: VACAVILLE POLICE DEPARTMENT,122,738154.51
1273,WA: Lakewood,3,WA: LAKEWOOD POLICE DEPARTMENT,33,107925.21
1274,WA: Lakewood,3,WA: LAKEWOOD POLICE DEPARTMENT,33,107925.21
1275,WA: Lakewood,3,WA: LAKEWOOD POLICE DEPARTMENT,33,107925.21
1276,CA: Cathedral City,4,CA: CATHEDRAL CITY POLICE DEPARTMENT,1,77000.0
1277,CA: Cathedral City,4,CA: CATHEDRAL CITY POLICE DEPARTMENT,1,77000.0
1278,CA: Cathedral City,4,CA: CATHEDRAL CITY POLICE DEPARTMENT,1,77000.0
1279,CA: Cathedral City,4,CA: CATHEDRAL CITY POLICE DEPARTMENT,1,77000.0
1280,LA: Lake Charles,2,LA: LAKE CHARLES POLICE DEPARTMENT,46,824860.0
1281,LA: Lake Charles,2,LA: LAKE CHARLES POLICE DEPARTMENT,46,824860.0
1282,NY: Utica,2,NY: ALBANY POLICE DEPARTMENT,1,89900.0
1283,NY: Albany,2,NY: ALBANY POLICE DEPARTMENT,1,89900.0
1284,OK: Cache,1,OK: CACHE POLICE DEPARTMENT,11,51266.84
1285,TX: San Marcos,1,TX: SAN MARCOS POLICE DEPARTMENT,969,2293742.1999999997
1286,AL: Millbrook,2,AL: MILLBROOK POLICE DEPARTMENT,62,290774.64
1287,AL: Millbrook,2,AL: MILLBROOK POLICE DEPARTMENT,62,290774.64
1288,OH: Niles,1,OH: NILES POLICE DEPARTMENT,155,751826.59
1289,CO: Longmont,2,CO: LONGMONT POLICE DEPARTMENT,35,28100.0
1290,CO: Longmont,2,CO: LONGMONT POLICE DEPARTMENT,35,28100.0
1291,IL: Rockford,3,IL: ROCKFORD POLICE DEPARTMENT,1,733000.0
1292,IL: Rockford,3,IL: ROCKFORD POLICE DEPARTMENT,1,733000.0
1293,IL: Rockford,3,IL: ROCKFORD POLICE DEPARTMENT,1,733000.0
1294,CT: Danbury,1,CT: DANBURY POLICE DEPARTMENT,24,73084.0
1295,TX: Port Arthur,10,TX: PORT ARTHUR POLICE DEPARTMENT,2,82122.0
1296,TX: Port Arthur,10,TX: PORT ARTHUR POLICE DEPARTMENT,2,82122.0
1297,TX: Port Arthur,10,TX: PORT ARTHUR POLICE DEPARTMENT,2,82122.0
1298,TX: Port Arthur,10,TX: PORT ARTHUR POLICE DEPARTMENT,2,82122.0
1299,TX: Port Arthur,10,TX: PORT ARTHUR POLICE DEPARTMENT,2,82122.0
1300,TX: Port Arthur,10,TX: PORT ARTHUR POLICE DEPARTMENT,2,82122.0
1301,TX: Port Arthur,10,TX: PORT ARTHUR POLICE DEPARTMENT,2,82122.0
1302,TX: Port Arthur,10,TX: PORT ARTHUR POLICE DEPARTMENT,2,82122.0
1303,TX: Port Arthur,10,TX: PORT ARTHUR POLICE DEPARTMENT,2,82122.0
1304,TX: Port Arthur,10,TX: PORT ARTHUR POLICE DEPARTMENT,2,82122.0
1305,MA: Cohasset,1,MA: COHASSET POLICE DEPARTMENT,14,1593.42
1306,FL: Lakeland,4,FL: LAKELAND POLICE DEPARTMENT,1,733000.0
1307,FL: Lakeland,4,FL: LAKELAND POLICE DEPARTMENT,1,733000.0
1308,FL: Lakeland,4,FL: LAKELAND POLICE DEPARTMENT,1,733000.0
1309,FL: Lakeland,4,FL: LAKELAND POLICE DEPARTMENT,1,733000.0
1310,CA: Azusa,3,CA: AZUSA POLICE DEPARTMENT,23,1230534.66
1311,CA: Azusa,3,CA: AZUSA POLICE DEPARTMENT,23,1230534.66
1312,CA: Azusa,3,CA: AZUSA POLICE DEPARTMENT,23,1230534.66
1313,IN: Terre Haute,1,IN: WEST TERRE HAUTE POLICE DEPARTMENT,218,135402.05000000002
1314,GA: Calhoun,2,GA: CALHOUN POLICE DEPARTMENT,1,126665.0
1315,GA: Calhoun,2,GA: CALHOUN POLICE DEPARTMENT,1,126665.0
1316,CA: Redwood City,4,CA: REDWOOD CITY POLICE DEPARTMENT,1,733000.0
1317,CA: Redwood City,4,CA: REDWOOD CITY POLICE DEPARTMENT,1,733000.0
1318,CA: Redwood City,4,CA: REDWOOD CITY POLICE DEPARTMENT,1,733000.0
1319,CA: Redwood City,4,CA: REDWOOD CITY POLICE DEPARTMENT,1,733000.0
1320,CA: Tulare,4,CA: TULARE POLICE DEPARTMENT,25,18725.0
1321,CA: Tulare,4,CA: TULARE POLICE DEPARTMENT,25,18725.0
1322,CA: Tulare,4,CA: TULARE POLICE DEPARTMENT,25,18725.0
1323,CA: Tulare,4,CA: TULARE POLICE DEPARTMENT,25,18725.0
1324,NV: West Wendover (Wendover),1,NV: WEST WENDOVER POLICE DEPARTMENT,1,47023.0
1325,TX: San Benito,1,TX: SAN BENITO POLICE DEPARTMENT,32,796531.0
1326,FL: Fort Pierce,3,FL: FORT PIERCE POLICE DEPARTMENT,32,1161376.9999999993
1327,FL: Fort Pierce,3,FL: FORT PIERCE POLICE DEPARTMENT,32,1161376.9999999993
1328,FL: Fort Pierce,3,FL: FORT PIERCE POLICE DEPARTMENT,32,1161376.9999999993
1329,CA: Napa,3,CA: NAPA POLICE DEPARTMENT,37,735011.0
1330,CA: Napa,3,CA: NAPA POLICE DEPARTMENT,37,735011.0
1331,CA: Napa,3,CA: NAPA POLICE DEPARTMENT,37,735011.0
1332,UT: Clinton,1,UT: SYRACUSE POLICE DEPARTMENT,10,4990.0
1333,AL: Birmingham,2,AL: HOOVER POLICE DEPARTMENT,66,329310.0
1334,AL: Hoover,2,AL: HOOVER POLICE DEPARTMENT,66,329310.0
1335,AL: Talladega,2,AL: TALLADEGA POLICE DEPARTMENT,52,318528.69000000006
1336,AL: Talladega,2,AL: TALLADEGA POLICE DEPARTMENT,52,318528.69000000006
1337,TX: Pasadena,2,TX: PASADENA POLICE DEPARTMENT,4,12400.0
1338,TX: Pasadena,2,TX: PASADENA POLICE DEPARTMENT,4,12400.0
1339,CA: Bell Gardens,1,CA: BELL GARDENS POLICE DEPARTMENT,1089,698392.4299999998
1340,AL: Demopolis,1,AL: DEMOPOLIS POLICE DEPARTMENT,65,12488.69
1341,CA: Hayward,6,CA: HAYWARD POLICE DEPARTMENT,1,77000.0
1342,CA: Hayward,6,CA: HAYWARD POLICE DEPARTMENT,1,77000.0
1343,CA: Hayward,6,CA: HAYWARD POLICE DEPARTMENT,1,77000.0
1344,CA: Hayward,6,CA: HAYWARD POLICE DEPARTMENT,1,77000.0
1345,CA: Hayward,6,CA: HAYWARD POLICE DEPARTMENT,1,77000.0
1346,CA: Hayward,6,CA: HAYWARD POLICE DEPARTMENT,1,77000.0
1347,MA: Auburn,2,MA: AUBURN POLICE DEPARTMENT,45,8959.1
1348,MA: Oxford,2,MA: AUBURN POLICE DEPARTMENT,45,8959.1
1349,CA: Hemet,4,CA: HEMET POLICE DEPARTMENT,1,10000.0
1350,CA: Hemet,4,CA: HEMET POLICE DEPARTMENT,1,10000.0
1351,CA: Hemet,4,CA: HEMET POLICE DEPARTMENT,1,10000.0
1352,CA: Hemet,4,CA: HEMET POLICE DEPARTMENT,1,10000.0
1353,CA: Corona,3,CA: CORONA POLICE DEPARTMENT,20,14980.0
1354,CA: Norco,3,CA: CORONA POLICE DEPARTMENT,20,14980.0
1355,CA: Chino,3,CA: CORONA POLICE DEPARTMENT,20,14980.0
1356,MI: Shelby Charter Township,2,MI: SHELBY TOWNSHIP POLICE DEPARTMENT,62,4511.51
1357,MI: Shelby Charter Township,2,MI: SHELBY TOWNSHIP POLICE DEPARTMENT,62,4511.51
1358,WV: Charleston,2,WV: CHARLESTON POLICE DEPARTMENT,1611,13530.350000000006
1359,WV: Charleston,2,WV: CHARLESTON POLICE DEPARTMENT,1611,13530.350000000006
1360,SD: Sioux Falls,2,SD: SIOUX FALLS POLICE DEPARTMENT,1,77000.0
1361,SD: Sioux Falls,2,SD: SIOUX FALLS POLICE DEPARTMENT,1,77000.0
1362,FL: Miami Gardens,3,FL: MIAMI GARDENS POLICE DEPARTMENT,102,717900.0
1363,FL: Miami Gardens,3,FL: MIAMI GARDENS POLICE DEPARTMENT,102,717900.0
1364,FL: Miami Gardens,3,FL: MIAMI GARDENS POLICE DEPARTMENT,102,717900.0
1365,GA: Monroe,1,GA: MONROE POLICE DEPARTMENT,1295,163138.41999999995
1366,AR: Fort Smith,1,AR: FORT SMITH POLICE DEPARTMENT,1,733000.0
1367,GA: Atlanta,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1368,GA: Mableton,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1369,GA: Austell,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1370,GA: Marietta,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1371,GA: Marietta,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1372,GA: Marietta,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1373,GA: Austell,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1374,GA: Mableton,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1375,GA: Atlanta,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1376,GA: Marietta,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1377,GA: Mableton,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1378,GA: Acworth,12,GA: COBB COUNTY POLICE DEPARTMENT,1,65070.0
1379,NY: Rochester,6,NY: ROCHESTER POLICE DEPARTMENT,19,710339.0
1380,NY: Rochester,6,NY: ROCHESTER POLICE DEPARTMENT,19,710339.0
1381,NY: Rochester,6,NY: ROCHESTER POLICE DEPARTMENT,19,710339.0
1382,NY: Rochester,6,NY: ROCHESTER POLICE DEPARTMENT,19,710339.0
1383,NY: Rochester,6,NY: ROCHESTER POLICE DEPARTMENT,19,710339.0
1384,NY: Rochester,6,NY: ROCHESTER POLICE DEPARTMENT,19,710339.0
1385,TX: Farmersville,1,TX: WYLIE POLICE DEPARTMENT,2,783458.0
1386,NM: Clovis,1,NM: CLOVIS POLICE DEPARTMENT,1,412000.0
1387,TN: Oak Ridge,1,TN: OAK RIDGE POLICE DEPARTMENT,59,689361.0
1388,OR: Chiloquin,3,OR: KLAMATH FALLS POLICE DEPARTMENT,61,93274.28
1389,OR: Klamath Falls,3,OR: KLAMATH FALLS POLICE DEPARTMENT,61,93274.28
1390,OR: Klamath Falls,3,OR: KLAMATH FALLS POLICE DEPARTMENT,61,93274.28
1391,TN: Nashville,11,TN: METROPOLITAN NASHVILLE POLICE DEPARTMENT,68,12396.0
1392,TN: Nashville,11,TN: METROPOLITAN NASHVILLE POLICE DEPARTMENT,68,12396.0
1393,TN: Nashville,11,TN: METROPOLITAN NASHVILLE POLICE DEPARTMENT,68,12396.0
1394,TN: Nashville,11,TN: METROPOLITAN NASHVILLE POLICE DEPARTMENT,68,12396.0
1395,TN: Nashville,11,TN: METROPOLITAN NASHVILLE POLICE DEPARTMENT,68,12396.0
1396,TN: Nashville,11,TN: METROPOLITAN NASHVILLE POLICE DEPARTMENT,68,12396.0
1397,TN: Nashville,11,TN: METROPOLITAN NASHVILLE POLICE DEPARTMENT,68,12396.0
1398,TN: Nashville,11,TN: METROPOLITAN NASHVILLE POLICE DEPARTMENT,68,12396.0
1399,TN: Nashville,11,TN: METROPOLITAN NASHVILLE POLICE DEPARTMENT,68,12396.0
1400,TN: Nashville,11,TN: METROPOLITAN NASHVILLE POLICE DEPARTMENT,68,12396.0
1401,TN: Nashville,11,TN: METROPOLITAN NASHVILLE POLICE DEPARTMENT,68,12396.0
1402,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1403,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1404,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1405,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1406,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1407,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1408,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1409,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1410,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1411,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1412,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1413,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1414,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1415,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1416,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1417,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1418,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1419,FL: Orlando,18,FL: ORLANDO POLICE DEPARTMENT,29,8494.029999999999
1420,ID: Nampa,2,ID: NAMPA POLICE DEPARTMENT,3,539788.0
1421,ID: Nampa,2,ID: NAMPA POLICE DEPARTMENT,3,539788.0
1422,OK: Enid,3,OK: ENID POLICE DEPARTMENT,16,696485.0
1423,OK: Enid,3,OK: ENID POLICE DEPARTMENT,16,696485.0
1424,OK: Enid,3,OK: ENID POLICE DEPARTMENT,16,696485.0
1425,FL: Palatka,2,FL: PALATKA POLICE DEPARTMENT,20,10917.999999999996
1426,FL: Palatka,2,FL: PALATKA POLICE DEPARTMENT,20,10917.999999999996
1427,NV: Reno,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1428,NV: Reno,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1429,NV: Reno,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1430,NV: Reno,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1431,NV: Reno,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1432,NV: Reno,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1433,NV: Reno,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1434,NV: Reno,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1435,NV: Reno,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1436,NV: Reno,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1437,NV: Reno,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1438,NV: Sparks,12,NV: RENO POLICE DEPARTMENT,2,200123.73
1439,WA: Walla Walla,1,WA: WALLA WALLA POLICE DEPARTMENT,57,781330.5
1440,TX: Galveston,3,TX: GALVESTON POLICE DEPARTMENT,108,751198.77
1441,TX: Galveston,3,TX: GALVESTON POLICE DEPARTMENT,108,751198.77
1442,TX: Galveston,3,TX: GALVESTON POLICE DEPARTMENT,108,751198.77
1443,CA: Sacramento,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1444,CA: Sacramento,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1445,CA: Sacramento,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1446,CA: Sacramento,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1447,CA: Sacramento,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1448,CA: Cordova,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1449,CA: Sacramento,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1450,CA: Sacramento,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1451,CA: Sacramento,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1452,CA: Sacramento,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1453,CA: Sacramento,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1454,CA: Sacramento,12,CA: SACRAMENTO POLICE DEPARTMENT,25,110080.38
1455,TN: Fairview,2,TN: FAIRVIEW POLICE DEPARTMENT,245,856002.98
1456,TN: Fairview,2,TN: FAIRVIEW POLICE DEPARTMENT,245,856002.98
1457,CA: Redlands,3,CA: REDLANDS POLICE DEPARTMENT,25,717113.7
1458,CA: Redlands,3,CA: REDLANDS POLICE DEPARTMENT,25,717113.7
1459,CA: Redlands,3,CA: REDLANDS POLICE DEPARTMENT,25,717113.7
1460,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1461,CA: Westminster,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1462,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1463,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1464,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1465,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1466,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1467,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1468,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1469,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1470,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1471,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1472,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1473,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1474,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1475,CA: Santa Ana,16,CA: SANTA ANA POLICE DEPARTMENT,8,80167.0
1476,MT: Great Falls,3,MT: GREAT FALLS POLICE DEPARTMENT,327,859291.9499999997
1477,MT: Great Falls,3,MT: GREAT FALLS POLICE DEPARTMENT,327,859291.9499999997
1478,MT: Great Falls,3,MT: GREAT FALLS POLICE DEPARTMENT,327,859291.9499999997
1479,TN: Carthage,1,TN: CARTHAGE POLICE DEPARTMENT,8,12.26
1480,AR: Van Buren,1,AR: VAN BUREN POLICE DEPARTMENT,65,934.1500000000001
1481,FL: Delray Beach,1,FL: DELRAY BEACH POLICE DEPARTMENT,314,735992.5800000001
1482,IL: Lakemoor,1,IL: LAKEMOOR POLICE DEPARTMENT,13,23334.940000000002
1483,AR: Springdale,2,AR: SPRINGDALE POLICE DEPARTMENT,2319,516204.3200000001
1484,AR: Springdale,2,AR: SPRINGDALE POLICE DEPARTMENT,2319,516204.3200000001
1485,AZ: Lake Havasu City,2,AZ: LAKE HAVASU CITY POLICE DEPARTMENT,300,25.990000000000002
1486,AZ: Lake Havasu City,2,AZ: LAKE HAVASU CITY POLICE DEPARTMENT,300,25.990000000000002
1487,OK: Bixby,1,OK: BIXBY POLICE DEPARTMENT,1,733000.0
1488,IL: Peoria,3,IL: PEORIA POLICE DEPARTMENT,6,4494.0
1489,IL: Peoria,3,IL: PEORIA POLICE DEPARTMENT,6,4494.0
1490,IL: Peoria,3,IL: PEORIA POLICE DEPARTMENT,6,4494.0
1491,KY: Louisville,2,KY: JEFFERSONTOWN POLICE DEPARTMENT,829,169833.93999999997
1492,KY: Louisville,2,KY: JEFFERSONTOWN POLICE DEPARTMENT,829,169833.93999999997
1493,TX: Alvin,1,TX: ALVIN POLICE DEPARTMENT,1084,2131639.7699999996
1494,SC: Florence,2,SC: FLORENCE POLICE DEPARTMENT,154,429837.47000000055
1495,SC: Florence,2,SC: FLORENCE POLICE DEPARTMENT,154,429837.47000000055
1496,CA: Bloomington,3,CA: RIALTO POLICE DEPARTMENT,20,14980.0
1497,CA: Rialto,3,CA: RIALTO POLICE DEPARTMENT,20,14980.0
1498,CA: Rialto,3,CA: RIALTO POLICE DEPARTMENT,20,14980.0
1499,ND: Grand Forks,1,ND: GRAND FORKS POLICE DEPARTMENT,69,57214.45999999999
1500,TN: Lawrenceburg,1,TN: LAWRENCEBURG POLICE DEPARTMENT,9182,3657575.4400000004
1501,VA: Harrisonburg,2,VA: HARRISONBURG POLICE DEPARTMENT,20,847564.0
1502,VA: Harrisonburg,2,VA: HARRISONBURG POLICE DEPARTMENT,20,847564.0
1503,NJ: Atlantic City,5,NJ: ATLANTIC CITY POLICE DEPARTMENT,1390,858806.5599999997
1504,NJ: Atlantic City,5,NJ: ATLANTIC CITY POLICE DEPARTMENT,1390,858806.5599999997
1505,NJ: Atlantic City,5,NJ: ATLANTIC CITY POLICE DEPARTMENT,1390,858806.5599999997
1506,NJ: Atlantic City,5,NJ: ATLANTIC CITY POLICE DEPARTMENT,1390,858806.5599999997
1507,NJ: Atlantic City,5,NJ: ATLANTIC CITY POLICE DEPARTMENT,1390,858806.5599999997
1508,GA: Kingsland,1,GA: KINGSLAND POLICE DEPARTMENT,32,1775.0
1509,OH: Akron,3,OH: SPRINGFIELD POLICE DEPARTMENT,63,1839.31
1510,OH: Akron,3,OH: SPRINGFIELD POLICE DEPARTMENT,63,1839.31
1511,OH: Akron,3,OH: SPRINGFIELD POLICE DEPARTMENT,63,1839.31
1512,FL: Eustis,2,FL: EUSTIS POLICE DEPARTMENT,5,125000.0
1513,FL: Leesburg,2,FL: EUSTIS POLICE DEPARTMENT,5,125000.0
1514,CA: Whittier,3,CA: WHITTIER POLICE DEPARTMENT,5,811170.55
1515,CA: Whittier,3,CA: WHITTIER POLICE DEPARTMENT,5,811170.55
1516,CA: Whittier,3,CA: WHITTIER POLICE DEPARTMENT,5,811170.55
1517,CO: Westminster,4,CO: NORTHGLENN POLICE DEPARTMENT,2,659808.8
1518,CO: Northglenn,4,CO: NORTHGLENN POLICE DEPARTMENT,2,659808.8
1519,CO: Northglenn,4,CO: NORTHGLENN POLICE DEPARTMENT,2,659808.8
1520,CO: Northglenn,4,CO: NORTHGLENN POLICE DEPARTMENT,2,659808.8
1521,FL: West Melbourne,1,FL: WEST MELBOURNE POLICE DEPARTMENT,7,662494.0
1522,IL: Quincy,1,IL: QUINCY POLICE DEPARTMENT,1,41061.0
1523,VA: Portsmouth,3,VA: PORTSMOUTH POLICE DEPARTMENT,186,260830.38
1524,VA: Portsmouth,3,VA: PORTSMOUTH POLICE DEPARTMENT,186,260830.38
1525,VA: Virginia Beach,3,VA: PORTSMOUTH POLICE DEPARTMENT,186,260830.38
1526,MI: Dearborn Heights,1,MI: DEARBORN HEIGHTS POLICE DEPARTMENT,9,736369.0
1527,TN: Morristown,2,TN: MORRISTOWN POLICE DEPARTMENT,113,872229.2599999999
1528,TN: Morristown,2,TN: MORRISTOWN POLICE DEPARTMENT,113,872229.2599999999
1529,CO: Greeley,8,CO: GREELEY POLICE DEPARTMENT,750,1896174.2
1530,CO: Greeley,8,CO: GREELEY POLICE DEPARTMENT,750,1896174.2
1531,CO: Greeley,8,CO: GREELEY POLICE DEPARTMENT,750,1896174.2
1532,CO: Evans,8,CO: GREELEY POLICE DEPARTMENT,750,1896174.2
1533,CO: Greeley,8,CO: GREELEY POLICE DEPARTMENT,750,1896174.2
1534,CO: Greeley,8,CO: GREELEY POLICE DEPARTMENT,750,1896174.2
1535,CO: Greeley,8,CO: GREELEY POLICE DEPARTMENT,750,1896174.2
1536,CO: Greeley,8,CO: GREELEY POLICE DEPARTMENT,750,1896174.2
1537,AZ: Yuma,3,AZ: YUMA POLICE DEPARTMENT,304,672374.07
1538,AZ: Yuma,3,AZ: YUMA POLICE DEPARTMENT,304,672374.07
1539,AZ: Yuma,3,AZ: YUMA POLICE DEPARTMENT,304,672374.07
1540,MO: Aurora,1,MO: AURORA POLICE DEPARTMENT,2,44209.0
1541,IN: Terre Haute,1,IN: TERRE HAUTE POLICE DEPARTMENT,45,1058789.0
1542,IA: Moorland,1,IA: IOWA STATE PATROL,1,50458.0
1543,CA: Elk Grove,2,CA: ELK GROVE POLICE DEPARTMENT,2,154000.0
1544,CA: Elk Grove,2,CA: ELK GROVE POLICE DEPARTMENT,2,154000.0
1545,CO: Trinidad,2,CO: TRINIDAD POLICE DEPARTMENT,112,317615.19
1546,CO: Trinidad,2,CO: TRINIDAD POLICE DEPARTMENT,112,317615.19
1547,MI: Troy,1,MI: TROY POLICE DEPARTMENT,1,49897.0
1548,CA: Barstow,3,CA: BARSTOW POLICE DEPARTMENT,1,733000.0
1549,CA: Barstow,3,CA: BARSTOW POLICE DEPARTMENT,1,733000.0
1550,CA: Barstow,3,CA: BARSTOW POLICE DEPARTMENT,1,733000.0
1551,OK: Guthrie,1,OK: GUTHRIE POLICE DEPARTMENT,49,751342.0
1552,AZ: Surprise,3,AZ: SURPRISE POLICE DEPARTMENT,811,902816.0999999997
1553,AZ: Surprise,3,AZ: SURPRISE POLICE DEPARTMENT,811,902816.0999999997
1554,AZ: Surprise,3,AZ: SURPRISE POLICE DEPARTMENT,811,902816.0999999997
1555,AZ: Tucson,2,AZ: DOUGLAS POLICE DEPARTMENT,1,412000.0
1556,AZ: Tucson,2,AZ: DOUGLAS POLICE DEPARTMENT,1,412000.0
1557,LA: Bogalusa,1,LA: BOGALUSA POLICE DEPARTMENT,10,4990.0
1558,FL: Largo,1,FL: LARGO POLICE DEPARTMENT,71,90883.99999999994
1559,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1560,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1561,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1562,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1563,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1564,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1565,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1566,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1567,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1568,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1569,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1570,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1571,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
